Date,Country.Region,WHO.Region,Continent,Population,Confirmed,Deaths,Recovered,Active,New Cases,New Deaths,New Recovered,Active_per_1Mpopulation,Deaths_per_1Mpopulation,Recovered_per_1Mpopulation
2020-02-28,Russia,Europe,Europe,145940924,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013704175259298757
2020-02-28,San Marino,Europe,Europe,33938,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.46549590429607,0.0,0.0
2020-02-28,Singapore,Western Pacific,Asia,5854932,93.0,0.0,62.0,31.0,0.0,0.0,0.0,5.294681475378365,0.0,10.58936295075673
2020-02-28,South Korea,Western Pacific,Asia,51273732,2337.0,13.0,22.0,2302.0,571.0,0.0,0.0,44.896283344461835,0.25354113096351166,0.42906960624594287
2020-02-28,Spain,Europe,Europe,46756648,32.0,0.0,2.0,30.0,17.0,0.0,0.0,0.6416199895253398,0.0,0.04277466596835598
2020-02-28,Sri Lanka,South-East Asia,Asia,21422362,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04668019334189199
2020-02-28,Sweden,Europe,Europe,10105596,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.6926855180040841,0.0,0.0
2020-02-28,Switzerland,Europe,Europe,8660952,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.9236859874064652,0.0,0.0
2020-02-28,Taiwan*,Western Pacific,Asia,23821199,34.0,1.0,6.0,27.0,2.0,0.0,1.0,1.1334442065657568,0.04197941505799099,0.25187649034794596
2020-02-28,Thailand,South-East Asia,Asia,69817894,41.0,0.0,28.0,13.0,1.0,0.0,6.0,0.18619868425134678,0.0,0.4010433199259777
2020-02-28,US,Americas,North America,331198130,16.0,0.0,7.0,9.0,0.0,0.0,1.0,0.02717406647193328,0.0,0.021135385033725886
2020-02-28,United Arab Emirates,Eastern Mediterranean,Asia,9902079,19.0,0.0,5.0,14.0,6.0,0.0,1.0,1.4138445067949872,0.0,0.5049444667124954
2020-02-28,Vietnam,Western Pacific,Asia,97425470,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164228101747931
2020-02-29,Afghanistan,Eastern Mediterranean,Asia,39009447,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0256348160998027,0.0,0.0
2020-02-29,Algeria,Africa,Africa,43926079,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022765519317123662,0.0,0.0
2020-02-29,Austria,Europe,Europe,9011577,9.0,0.0,0.0,9.0,6.0,0.0,0.0,0.9987153191944096,0.0,0.0
2020-02-29,Bahrain,Eastern Mediterranean,Asia,1706669,41.0,0.0,0.0,41.0,5.0,0.0,0.0,24.023404655501444,0.0,0.0
2020-02-29,Belarus,Europe,Europe,9449001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1058312936997255,0.0,0.0
2020-02-29,Belgium,Europe,Europe,11594739,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08624601209220838
2020-02-29,Brazil,Americas,South America,212710692,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.009402442261811644,0.0,0.0
2020-02-29,Cambodia,Western Pacific,Asia,16741375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05973225018852991
2020-02-29,Chile,Americas,South America,19132514,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.10453409311499785,0.0,0.0
2020-02-29,China,Western Pacific,Asia,1421864031,158712.0,5674.0,75736.0,77302.0,856.0,94.0,5856.0,54.366661167758316,3.9905362793441395,53.26529003391042
2020-02-29,Croatia,Europe,Europe,4102577,12.0,0.0,0.0,12.0,2.0,0.0,0.0,2.9249908045601583,0.0,0.0
2020-02-29,Egypt,Eastern Mediterranean,Africa,102516525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009754524941222892
2020-02-29,Estonia,Europe,Europe,1326627,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7537913822046437,0.0,0.0
2020-02-29,Finland,Europe,Europe,5541604,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.360906336865644,0.0,0.180453168432822
2020-02-29,Georgia,Europe,Asia,3988368,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25072912028177946,0.0,0.0
2020-02-29,Germany,Europe,Europe,83811260,79.0,0.0,16.0,63.0,31.0,0.0,0.0,0.751688973534105,0.0,0.19090513613564572
2020-02-29,Greece,Europe,Europe,10417673,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.38396290611156636,0.0,0.0
2020-02-29,Iceland,Europe,Europe,341465,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9285578316957817,0.0,0.0
2020-02-29,India,South-East Asia,Asia,1381344997,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002171796333656971
2020-02-29,Iran,Eastern Mediterranean,Asia,84097623,593.0,43.0,123.0,427.0,205.0,9.0,50.0,5.077432450141902,0.5113105277660464,1.4625859282610163
2020-02-29,Iraq,Eastern Mediterranean,Asia,40306025,13.0,0.0,0.0,13.0,6.0,0.0,0.0,0.32253242536320564,0.0,0.0
2020-02-29,Ireland,Europe,Europe,4943200,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20229810648972327,0.0,0.0
2020-02-29,Israel,Europe,Asia,9197590,7.0,0.0,1.0,6.0,3.0,0.0,0.0,0.6523447990180037,0.0,0.10872413316966727
2020-02-29,Italy,Europe,Europe,60452568,1128.0,29.0,46.0,1053.0,240.0,8.0,0.0,17.418614871745397,0.479714939487765,0.760927145394386
2020-02-29,Japan,Western Pacific,Asia,126435859,245.0,6.0,32.0,207.0,9.0,1.0,10.0,1.63719376478472,0.047454891732890435,0.25309275590874897
2020-02-29,Kuwait,Eastern Mediterranean,Asia,4276658,45.0,0.0,0.0,45.0,0.0,0.0,0.0,10.522234885277243,0.0,0.0
2020-02-29,Lebanon,Eastern Mediterranean,Asia,6822220,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.5863194092245633,0.0,0.0
2020-02-29,Lithuania,Europe,Europe,2718121,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36790120822435796,0.0,0.0
2020-02-29,Luxembourg,Europe,Europe,626952,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.595018438413148,0.0,0.0
2020-02-29,Malaysia,Western Pacific,Asia,32406372,25.0,0.0,18.0,7.0,2.0,0.0,0.0,0.21600690135878217,0.0,0.5554463177797256
2020-02-29,Mexico,Americas,North America,129066160,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.03099185719943942,0.0,0.0
2020-02-29,Monaco,Europe,Europe,39270,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.46473134708429,0.0,0.0
2020-02-29,Nepal,South-East Asia,Asia,29186486,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03426243227773292
2020-02-29,New Zealand,Western Pacific,Australia/Oceania,5002100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1999160352651886,0.0,0.0
2020-02-29,Nigeria,Africa,Africa,206606300,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004840123461869265,0.0,0.0
2020-02-29,North Macedonia,Europe,Europe,2083365,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47999270411089756,0.0,0.0
2020-02-29,Norway,Europe,Europe,5425471,15.0,0.0,0.0,15.0,9.0,0.0,0.0,2.7647369233012213,0.0,0.0
2020-02-29,Oman,Eastern Mediterranean,Asia,5118446,6.0,0.0,1.0,5.0,2.0,0.0,1.0,0.9768589919674839,0.0,0.19537179839349678
2020-02-29,Pakistan,Eastern Mediterranean,Asia,221295851,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.018075350179068653,0.0,0.0
2020-02-29,Philippines,Western Pacific,Asia,109722719,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.009113882786663353,0.009113882786663353,0.009113882786663353
2020-02-29,Qatar,Eastern Mediterranean,Asia,2807805,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35615008877040966,0.0,0.0
2020-02-29,Romania,Europe,Europe,19224023,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.15605474462863472,0.0,0.0
2020-02-29,Russia,Europe,Europe,145940924,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013704175259298757
2020-02-29,San Marino,Europe,Europe,33938,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.46549590429607,0.0,0.0
2020-02-29,Singapore,Western Pacific,Asia,5854932,102.0,0.0,72.0,30.0,9.0,0.0,10.0,5.123885298753256,0.0,12.297324717007815
2020-02-29,South Korea,Western Pacific,Asia,51273732,3150.0,16.0,27.0,3107.0,813.0,3.0,5.0,60.5963303002793,0.3120506227243221,0.5265854258472935
2020-02-29,Spain,Europe,Europe,46756648,45.0,0.0,2.0,43.0,13.0,0.0,0.0,0.9196553183196536,0.0,0.04277466596835598
2020-02-29,Sri Lanka,South-East Asia,Asia,21422362,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04668019334189199
2020-02-29,Sweden,Europe,Europe,10105596,12.0,0.0,0.0,12.0,5.0,0.0,0.0,1.1874608880070012,0.0,0.0
2020-02-29,Switzerland,Europe,Europe,8660952,18.0,0.0,0.0,18.0,10.0,0.0,0.0,2.0782934716645465,0.0,0.0
2020-02-29,Taiwan*,Western Pacific,Asia,23821199,39.0,1.0,9.0,29.0,5.0,0.0,3.0,1.217403036681739,0.04197941505799099,0.3778147355219189
2020-02-29,Thailand,South-East Asia,Asia,69817894,42.0,0.0,28.0,14.0,1.0,0.0,0.0,0.20052165996298885,0.0,0.4010433199259777
2020-02-29,US,Americas,North America,331198130,24.0,1.0,7.0,16.0,8.0,1.0,0.0,0.048309451505659164,0.0030193407191036977,0.021135385033725886
2020-02-29,United Arab Emirates,Eastern Mediterranean,Asia,9902079,21.0,0.0,5.0,16.0,2.0,0.0,0.0,1.6158222934799853,0.0,0.5049444667124954
2020-02-29,Vietnam,Western Pacific,Asia,97425470,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164228101747931
2020-03-01,Afghanistan,Eastern Mediterranean,Asia,39009447,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0256348160998027,0.0,0.0
2020-03-01,Algeria,Africa,Africa,43926079,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022765519317123662,0.0,0.0
2020-03-01,Armenia,Europe,Asia,2963811,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33740343092052766,0.0,0.0
2020-03-01,Austria,Europe,Europe,9011577,14.0,0.0,0.0,14.0,5.0,0.0,0.0,1.5535571631913039,0.0,0.0
2020-03-01,Azerbaijan,Europe,Asia,10148243,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.295617674901951,0.0,0.0
2020-03-01,Bahrain,Eastern Mediterranean,Asia,1706669,47.0,0.0,0.0,47.0,6.0,0.0,0.0,27.539024848989467,0.0,0.0
2020-03-01,Belarus,Europe,Europe,9449001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1058312936997255,0.0,0.0
2020-03-01,Belgium,Europe,Europe,11594739,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.08624601209220838,0.0,0.08624601209220838
2020-03-01,Brazil,Americas,South America,212710692,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.009402442261811644,0.0,0.0
2020-03-01,Cambodia,Western Pacific,Asia,16741375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05973225018852991
2020-03-01,Chile,Americas,South America,19132514,9.0,0.0,0.0,9.0,7.0,0.0,0.0,0.47040341901749033,0.0,0.0
2020-03-01,China,Western Pacific,Asia,1421864031,159864.0,5744.0,81340.0,72780.0,1152.0,70.0,5604.0,51.186328940899976,4.039767428366714,57.206595164231985
2020-03-01,Croatia,Europe,Europe,4102577,14.0,0.0,0.0,14.0,2.0,0.0,0.0,3.412489271986851,0.0,0.0
2020-03-01,Czechia,Europe,Europe,10711019,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.28008539617005623,0.0,0.0
2020-03-01,Dominican Republic,Americas,North America,10858648,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0920924962297332,0.0,0.0
2020-03-01,Ecuador,Americas,South America,17668824,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3395811741630343,0.0,0.0
2020-03-01,Egypt,Eastern Mediterranean,Africa,102516525,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.009754524941222892,0.0,0.009754524941222892
2020-03-01,Estonia,Europe,Europe,1326627,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7537913822046437,0.0,0.0
2020-03-01,Finland,Europe,Europe,5541604,6.0,0.0,1.0,5.0,3.0,0.0,0.0,0.9022658421641099,0.0,0.180453168432822
2020-03-01,Georgia,Europe,Asia,3988368,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.7521873608453382,0.0,0.0
2020-03-01,Germany,Europe,Europe,83811260,130.0,0.0,16.0,114.0,51.0,0.0,0.0,1.3601990949664757,0.0,0.19090513613564572
2020-03-01,Greece,Europe,Europe,10417673,7.0,0.0,0.0,7.0,3.0,0.0,0.0,0.6719350856952411,0.0,0.0
2020-03-01,Iceland,Europe,Europe,341465,3.0,0.0,0.0,3.0,2.0,0.0,0.0,8.785673495087345,0.0,0.0
2020-03-01,India,South-East Asia,Asia,1381344997,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002171796333656971
2020-03-01,Iran,Eastern Mediterranean,Asia,84097623,978.0,54.0,175.0,749.0,385.0,11.0,52.0,8.906315937134156,0.6421108953341047,2.080914938582747
2020-03-01,Iraq,Eastern Mediterranean,Asia,40306025,19.0,0.0,0.0,19.0,6.0,0.0,0.0,0.4713935447616082,0.0,0.0
2020-03-01,Ireland,Europe,Europe,4943200,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20229810648972327,0.0,0.0
2020-03-01,Israel,Europe,Asia,9197590,10.0,0.0,1.0,9.0,3.0,0.0,0.0,0.9785171985270055,0.0,0.10872413316966727
2020-03-01,Italy,Europe,Europe,60452568,1694.0,34.0,83.0,1577.0,566.0,5.0,37.0,26.08656757145536,0.5624244118132418,1.3729772406029137
2020-03-01,Japan,Western Pacific,Asia,126435859,259.0,6.0,32.0,221.0,14.0,0.0,0.0,1.7479218454947973,0.047454891732890435,0.25309275590874897
2020-03-01,Kuwait,Eastern Mediterranean,Asia,4276658,45.0,0.0,0.0,45.0,0.0,0.0,0.0,10.522234885277243,0.0,0.0
2020-03-01,Lebanon,Eastern Mediterranean,Asia,6822220,10.0,0.0,0.0,10.0,6.0,0.0,0.0,1.4657985230614083,0.0,0.0
2020-03-01,Lithuania,Europe,Europe,2718121,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36790120822435796,0.0,0.0
2020-03-01,Luxembourg,Europe,Europe,626952,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.595018438413148,0.0,0.0
2020-03-01,Malaysia,Western Pacific,Asia,32406372,29.0,0.0,18.0,11.0,4.0,0.0,0.0,0.3394394164209434,0.0,0.5554463177797256
2020-03-01,Mexico,Americas,North America,129066160,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.038739821499299276,0.0,0.0
2020-03-01,Monaco,Europe,Europe,39270,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.46473134708429,0.0,0.0
2020-03-01,Nepal,South-East Asia,Asia,29186486,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03426243227773292
2020-03-01,New Zealand,Western Pacific,Australia/Oceania,5002100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1999160352651886,0.0,0.0
2020-03-01,Nigeria,Africa,Africa,206606300,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004840123461869265,0.0,0.0
2020-03-01,North Macedonia,Europe,Europe,2083365,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47999270411089756,0.0,0.0
2020-03-01,Norway,Europe,Europe,5425471,19.0,0.0,0.0,19.0,4.0,0.0,0.0,3.5020001028482137,0.0,0.0
2020-03-01,Oman,Eastern Mediterranean,Asia,5118446,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.9768589919674839,0.0,0.19537179839349678
2020-03-01,Pakistan,Eastern Mediterranean,Asia,221295851,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.018075350179068653,0.0,0.0
2020-03-01,Philippines,Western Pacific,Asia,109722719,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.009113882786663353,0.009113882786663353,0.009113882786663353
2020-03-01,Qatar,Eastern Mediterranean,Asia,2807805,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.068450266311229,0.0,0.0
2020-03-01,Romania,Europe,Europe,19224023,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.15605474462863472,0.0,0.0
2020-03-01,Russia,Europe,Europe,145940924,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013704175259298757
2020-03-01,San Marino,Europe,Europe,33938,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.46549590429607,0.0,0.0
2020-03-01,Singapore,Western Pacific,Asia,5854932,106.0,0.0,72.0,34.0,4.0,0.0,0.0,5.807070005253691,0.0,12.297324717007815
2020-03-01,South Korea,Western Pacific,Asia,51273732,3736.0,17.0,30.0,3689.0,586.0,1.0,3.0,71.94717170187651,0.33155378664459223,0.585094917608104
2020-03-01,Spain,Europe,Europe,46756648,84.0,0.0,2.0,82.0,39.0,0.0,0.0,1.7537613047025955,0.0,0.04277466596835598
2020-03-01,Sri Lanka,South-East Asia,Asia,21422362,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04668019334189199
2020-03-01,Sweden,Europe,Europe,10105596,14.0,0.0,0.0,14.0,2.0,0.0,0.0,1.3853710360081681,0.0,0.0
2020-03-01,Switzerland,Europe,Europe,8660952,27.0,0.0,0.0,27.0,9.0,0.0,0.0,3.1174402074968204,0.0,0.0
2020-03-01,Taiwan*,Western Pacific,Asia,23821199,40.0,1.0,9.0,30.0,1.0,0.0,0.0,1.2593824517397298,0.04197941505799099,0.3778147355219189
2020-03-01,Thailand,South-East Asia,Asia,69817894,42.0,1.0,28.0,13.0,0.0,1.0,0.0,0.18619868425134678,0.014322975711642061,0.4010433199259777
2020-03-01,US,Americas,North America,331198130,30.0,1.0,7.0,22.0,6.0,0.0,0.0,0.06642549582028136,0.0030193407191036977,0.021135385033725886
2020-03-01,United Arab Emirates,Eastern Mediterranean,Asia,9902079,21.0,0.0,5.0,16.0,0.0,0.0,0.0,1.6158222934799853,0.0,0.5049444667124954
2020-03-01,Vietnam,Western Pacific,Asia,97425470,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164228101747931
2020-03-02,Afghanistan,Eastern Mediterranean,Asia,39009447,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0256348160998027,0.0,0.0
2020-03-02,Algeria,Africa,Africa,43926079,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.06829655795137098,0.0,0.0
2020-03-02,Andorra,Europe,Europe,77278,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.940293485856259,0.0,0.0
2020-03-02,Armenia,Europe,Asia,2963811,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33740343092052766,0.0,0.0
2020-03-02,Austria,Europe,Europe,9011577,18.0,0.0,0.0,18.0,4.0,0.0,0.0,1.9974306383888192,0.0,0.0
2020-03-02,Azerbaijan,Europe,Asia,10148243,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.295617674901951,0.0,0.0
2020-03-02,Bahrain,Eastern Mediterranean,Asia,1706669,49.0,0.0,0.0,49.0,2.0,0.0,0.0,28.7108982468188,0.0,0.0
2020-03-02,Belarus,Europe,Europe,9449001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1058312936997255,0.0,0.0
2020-03-02,Belgium,Europe,Europe,11594739,8.0,0.0,1.0,7.0,6.0,0.0,0.0,0.6037220846454586,0.0,0.08624601209220838
2020-03-02,Brazil,Americas,South America,212710692,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.009402442261811644,0.0,0.0
2020-03-02,Cambodia,Western Pacific,Asia,16741375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05973225018852991
2020-03-02,Chile,Americas,South America,19132514,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.47040341901749033,0.0,0.0
2020-03-02,China,Western Pacific,Asia,1421864031,160272.0,5828.0,86706.0,67738.0,408.0,84.0,5366.0,47.6402796070168,4.098844807193804,60.980514387876795
2020-03-02,Croatia,Europe,Europe,4102577,14.0,0.0,0.0,14.0,0.0,0.0,0.0,3.412489271986851,0.0,0.0
2020-03-02,Czechia,Europe,Europe,10711019,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.28008539617005623,0.0,0.0
2020-03-02,Dominican Republic,Americas,North America,10858648,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0920924962297332,0.0,0.0
2020-03-02,Ecuador,Americas,South America,17668824,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.3395811741630343,0.0,0.0
2020-03-02,Egypt,Eastern Mediterranean,Africa,102516525,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.009754524941222892,0.0,0.009754524941222892
2020-03-02,Estonia,Europe,Europe,1326627,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7537913822046437,0.0,0.0
2020-03-02,Finland,Europe,Europe,5541604,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.9022658421641099,0.0,0.180453168432822
2020-03-02,Georgia,Europe,Asia,3988368,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7521873608453382,0.0,0.0
2020-03-02,Germany,Europe,Europe,83811260,159.0,0.0,16.0,143.0,29.0,0.0,0.0,1.7062146542123338,0.0,0.19090513613564572
2020-03-02,Greece,Europe,Europe,10417673,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.6719350856952411,0.0,0.0
2020-03-02,Iceland,Europe,Europe,341465,6.0,0.0,0.0,6.0,3.0,0.0,0.0,17.57134699017469,0.0,0.0
2020-03-02,India,South-East Asia,Asia,1381344997,5.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0014478642224379809,0.0,0.002171796333656971
2020-03-02,Indonesia,South-East Asia,Asia,273808365,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.007304378739488109,0.0,0.0
2020-03-02,Iran,Eastern Mediterranean,Asia,84097623,1501.0,66.0,291.0,1144.0,523.0,12.0,116.0,13.603238227078071,0.7848022054083503,3.460264269300453
2020-03-02,Iraq,Eastern Mediterranean,Asia,40306025,26.0,0.0,0.0,26.0,7.0,0.0,0.0,0.6450648507264113,0.0,0.0
2020-03-02,Ireland,Europe,Europe,4943200,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20229810648972327,0.0,0.0
2020-03-02,Israel,Europe,Asia,9197590,10.0,0.0,1.0,9.0,0.0,0.0,0.0,0.9785171985270055,0.0,0.10872413316966727
2020-03-02,Italy,Europe,Europe,60452568,2036.0,52.0,149.0,1835.0,342.0,18.0,66.0,30.35437634344996,0.8601785121849579,2.4647422752992063
2020-03-02,Japan,Western Pacific,Asia,126435859,278.0,6.0,32.0,240.0,19.0,0.0,0.0,1.8981956693156172,0.047454891732890435,0.25309275590874897
2020-03-02,Kuwait,Eastern Mediterranean,Asia,4276658,56.0,0.0,0.0,56.0,11.0,0.0,0.0,13.09433674612279,0.0,0.0
2020-03-02,Latvia,Europe,Europe,1883936,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.530803594177297,0.0,0.0
2020-03-02,Lebanon,Eastern Mediterranean,Asia,6822220,13.0,0.0,0.0,13.0,3.0,0.0,0.0,1.9055380799798305,0.0,0.0
2020-03-02,Lithuania,Europe,Europe,2718121,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36790120822435796,0.0,0.0
2020-03-02,Luxembourg,Europe,Europe,626952,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.595018438413148,0.0,0.0
2020-03-02,Malaysia,Western Pacific,Asia,32406372,29.0,0.0,18.0,11.0,0.0,0.0,0.0,0.3394394164209434,0.0,0.5554463177797256
2020-03-02,Mexico,Americas,North America,129066160,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.038739821499299276,0.0,0.0
2020-03-02,Monaco,Europe,Europe,39270,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.46473134708429,0.0,0.0
2020-03-02,Morocco,Eastern Mediterranean,Africa,36953359,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.027061139421723474,0.0,0.0
2020-03-02,Nepal,South-East Asia,Asia,29186486,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03426243227773292
2020-03-02,New Zealand,Western Pacific,Australia/Oceania,5002100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1999160352651886,0.0,0.0
2020-03-02,Nigeria,Africa,Africa,206606300,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004840123461869265,0.0,0.0
2020-03-02,North Macedonia,Europe,Europe,2083365,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47999270411089756,0.0,0.0
2020-03-02,Norway,Europe,Europe,5425471,25.0,0.0,0.0,25.0,6.0,0.0,0.0,4.6078948721687025,0.0,0.0
2020-03-02,Oman,Eastern Mediterranean,Asia,5118446,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.9768589919674839,0.0,0.19537179839349678
2020-03-02,Pakistan,Eastern Mediterranean,Asia,221295851,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.022594187723835816,0.0,0.0
2020-03-02,Philippines,Western Pacific,Asia,109722719,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.009113882786663353,0.009113882786663353,0.009113882786663353
2020-03-02,Portugal,Europe,Europe,10193593,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.19620167295280475,0.0,0.0
2020-03-02,Qatar,Eastern Mediterranean,Asia,2807805,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.068450266311229,0.0,0.0
2020-03-02,Romania,Europe,Europe,19224023,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.15605474462863472,0.0,0.0
2020-03-02,Russia,Europe,Europe,145940924,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.006852087629649378,0.0,0.013704175259298757
2020-03-02,San Marino,Europe,Europe,33938,8.0,0.0,0.0,8.0,7.0,0.0,0.0,235.72396723436856,0.0,0.0
2020-03-02,Saudi Arabia,Eastern Mediterranean,Asia,34865919,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028681303366763403,0.0,0.0
2020-03-02,Senegal,Africa,Africa,16783877,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.059580989541331834,0.0,0.0
2020-03-02,Singapore,Western Pacific,Asia,5854932,108.0,0.0,78.0,30.0,2.0,0.0,6.0,5.123885298753256,0.0,13.322101776758466
2020-03-02,South Korea,Western Pacific,Asia,51273732,4335.0,28.0,30.0,4277.0,599.0,11.0,0.0,83.41503208699535,0.5460885897675636,0.585094917608104
2020-03-02,Spain,Europe,Europe,46756648,120.0,0.0,2.0,118.0,36.0,0.0,0.0,2.523705292133003,0.0,0.04277466596835598
2020-03-02,Sri Lanka,South-East Asia,Asia,21422362,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04668019334189199
2020-03-02,Sweden,Europe,Europe,10105596,15.0,0.0,0.0,15.0,1.0,0.0,0.0,1.4843261100087515,0.0,0.0
